id,time,year,lat,lon,depth_km,mag,mag_type,source_catalog,source_id,contributing_sources,merged_count
bumelerze-000221,1940-07-06T00:45:12.000Z,1940,33.5,46.5,35.0,5.6,MS,ONUR2017,901466,ONUR2017,1
bumelerze-000222,1940-07-06T17:45:11.000Z,1940,33.2,46.4,0.0,5.6,Mw,EMME,1897,EMME,1
bumelerze-000223,1940-07-11T01:23:33.000Z,1940,39.5,47.6,18.0,5.2,Mw,EMME,1899,EMME,1
bumelerze-000224,1940-09-23T19:30:28.200Z,1940,38.96,39.32,80.0,5.2,Mw,EMME,1906,EMME,1
bumelerze-000225,1940-10-18T00:00:00.000Z,1940,38.57,44.3,20.0,5.76,Mw,EMME,1912,EMME,1
bumelerze-000226,1940-10-18T12:25:54.690Z,1940,38.594,44.204,15.0,5.73,Mw,ISCGEM,901658,ISCGEM,1
bumelerze-000227,1940-10-28T00:00:00.000Z,1940,39.03,44.17,35.0,5.43,Mw,EMME,1914,EMME,1
bumelerze-000228,1941-06-10T20:38:00.000Z,1941,33.5,46.84,0.0,5.76,Mw,EMME,1931,EMME,1
bumelerze-000229,1941-06-10T20:38:44.100Z,1941,33.087,47.267,15.0,5.7,Mw,ISCGEM,900838,"ISCGEM,ONUR2017",2
bumelerze-000230,1941-08-28T00:18:38.330Z,1941,33.057,47.217,15.0,5.62,Mw,ISCGEM,900963,ISCGEM,1
bumelerze-000231,1941-09-09T00:00:00.000Z,1941,39.23,42.85,20.0,5.26,Mw,EMME,1937,EMME,1
bumelerze-000232,1941-09-10T21:53:55.350Z,1941,39.196,43.444,15.0,5.97,Mw,ISCGEM,900990,"EMME,ISCGEM,ONUR2017",3
bumelerze-000233,1941-09-15T00:00:00.000Z,1941,39.23,42.97,33.0,5.39,Mw,EMME,1941,EMME,1
bumelerze-000234,1941-12-02T05:02:56.000Z,1941,37.5,41.0,0.0,5.3,Mw,EMME,1947,EMME,1
bumelerze-000235,1941-12-10T00:00:00.000Z,1941,38.73,42.28,15.0,4.79,Mw,EMME,1948,EMME,1
bumelerze-000236,1942-05-17T18:46:00.000Z,1942,39.2,48.3,22.0,4.9,Mw,EMME,1953,EMME,1
bumelerze-000237,1943-11-29T18:45:38.360Z,1943,38.54,41.475,15.0,5.79,Mw,ISCGEM,900112,"EMME,ISCGEM",2
bumelerze-000238,1944-07-17T00:53:00.000Z,1944,36.2,42.4,0.0,6.0,Mw,ONUR2017,,ONUR2017,1
bumelerze-000239,1944-07-17T10:53:49.160Z,1944,36.024,43.291,15.0,5.99,Mw,ISCGEM,899464,"EMME,ISCGEM",2
bumelerze-000240,1945-01-15T05:30:11.140Z,1945,38.426,43.865,15.0,5.63,Mw,ISCGEM,898759,"EMME,ISCGEM",2
bumelerze-000241,1945-07-11T04:30:00.000Z,1945,38.8,43.3,33.0,5.19,Mw,EMME,2025,EMME,1
bumelerze-000242,1945-07-21T01:33:40.100Z,1945,38.41,43.76,60.0,5.2,Mw,EMME,2026,EMME,1
bumelerze-000243,1945-07-29T08:56:49.000Z,1945,38.47,43.3,33.0,5.11,Mw,EMME,2027,EMME,1
bumelerze-000244,1945-08-09T00:00:00.000Z,1945,38.79,43.3,15.0,5.43,Mw,EMME,2028,EMME,1
bumelerze-000245,1945-08-12T00:00:00.000Z,1945,38.8,43.0,15.0,5.46,Mw,EMME,2030,EMME,1
bumelerze-000246,1945-09-01T00:00:00.000Z,1945,39.0,43.3,15.0,5.62,Mw,EMME,2032,EMME,1
bumelerze-000247,1945-10-20T06:27:55.000Z,1945,39.0,43.0,15.0,5.46,Mw,EMME,2035,EMME,1
bumelerze-000248,1945-11-20T06:27:58.590Z,1945,38.534,43.576,15.0,5.71,Mw,ISCGEM,899203,"EMME,ISCGEM",2
bumelerze-000249,1945-12-15T00:00:00.000Z,1945,38.8,43.3,15.0,4.99,Mw,EMME,2041,EMME,1
bumelerze-000250,1946-03-02T20:46:58.000Z,1946,35.5,44.6,0.0,4.7,Mw,EMME,2048,EMME,1
bumelerze-000251,1946-05-07T04:27:31.000Z,1946,38.9,43.1,15.0,4.86,Mw,EMME,2052,EMME,1
bumelerze-000252,1946-05-31T03:12:46.080Z,1946,39.23,41.374,15.0,5.93,Mw,ISCGEM,898413,"EMME,ISCGEM",2
bumelerze-000253,1946-07-27T16:25:00.000Z,1946,35.76,45.97,0.0,5.8,Mw,EMME,2061,EMME,1
bumelerze-000254,1946-07-27T16:25:45.360Z,1946,35.598,45.968,15.0,5.54,Mw,ISCGEM,898486,"ISCGEM,ONUR2017",2
bumelerze-000255,1946-08-17T09:48:07.710Z,1946,35.824,45.988,15.0,5.76,Mw,ISCGEM,898545,"ISCGEM,ONUR2017",2
bumelerze-000256,1946-08-17T09:48:30.000Z,1946,35.6,45.8,0.0,5.6,Mw,EMME,2064,EMME,1
bumelerze-000257,1946-08-17T23:37:40.690Z,1946,35.666,46.107,15.0,5.75,Mw,ISCGEM,898547,"EMME,ISCGEM,ONUR2017",3
bumelerze-000258,1946-10-03T15:37:46.500Z,1946,39.5,44.12,50.0,5.2,Mw,EMME,2070,EMME,1
bumelerze-000259,1946-12-27T00:00:00.000Z,1946,39.17,42.5,15.0,4.79,Mw,EMME,2076,EMME,1
bumelerze-000260,1946-12-28T00:00:00.000Z,1946,39.0,43.3,15.0,4.99,Mw,EMME,2077,EMME,1
bumelerze-000261,1947-04-19T17:39:10.180Z,1947,37.365,43.377,15.0,5.64,Mw,ISCGEM,897822,"EMME,ISCGEM",2
bumelerze-000262,1948-04-26T07:24:13.000Z,1948,35.3,44.6,0.0,4.7,Mw,EMME,2127,EMME,1
bumelerze-000263,1948-05-19T17:52:15.000Z,1948,39.43,41.31,20.0,4.9,Mw,EMME,2131,EMME,1
bumelerze-000264,1948-06-17T14:08:31.000Z,1948,36.59,49.44,0.0,5.6,Mw,EMME,2133,EMME,1
bumelerze-000265,1948-06-20T14:58:25.000Z,1948,39.14,41.43,30.0,5.1,Mw,EMME,2135,EMME,1
bumelerze-000266,1948-06-30T19:31:50.000Z,1948,36.66,49.48,114.0,5.2,Mw,EMME,2137,EMME,1
bumelerze-000267,1948-07-30T03:30:12.860Z,1948,31.338,49.052,15.0,5.5,Mw,ISCGEM,897479,"EMME,ISCGEM",2
bumelerze-000268,1948-08-05T22:35:23.000Z,1948,31.59,49.02,33.0,5.29,Mw,EMME,2141,EMME,1
bumelerze-000269,1948-08-18T19:06:11.900Z,1948,38.51,39.25,10.0,5.3,Mw,EMME,2143,EMME,1
bumelerze-000270,1948-09-02T00:00:00.000Z,1948,38.5,43.3,15.0,4.99,Mw,EMME,2145,EMME,1
bumelerze-000271,1948-10-12T12:57:26.000Z,1948,38.5,41.5,0.0,4.9,Mw,EMME,2150,EMME,1
bumelerze-000272,1949-01-02T14:11:00.000Z,1949,29.0,50.0,33.0,4.76,Mw,EMME,2159,EMME,1
bumelerze-000273,1949-04-25T23:09:12.110Z,1949,37.915,39.234,15.0,5.5,Mw,ISCGEM,896487,"EMME,ISCGEM",2
bumelerze-000274,1949-06-14T09:10:00.000Z,1949,37.9,48.3,0.0,4.76,Mw,EMME,2177,EMME,1
bumelerze-000275,1949-08-17T00:44:13.000Z,1949,39.5,40.6,,6.9,Mw,ONUR2017,896772,ONUR2017,1
bumelerze-000276,1949-08-17T18:44:19.800Z,1949,39.4,40.8,0.0,6.9,Mw,EMME,2185,EMME,1
bumelerze-000277,1949-08-17T20:45:26.030Z,1949,39.218,40.717,15.0,5.51,Mw,ISCGEM,896774,ISCGEM,1
bumelerze-000278,1949-08-23T13:40:44.000Z,1949,39.42,40.98,10.0,5.1,Mw,EMME,2188,EMME,1
bumelerze-000279,1949-09-02T01:47:33.000Z,1949,35.3,44.6,0.0,4.7,Mw,EMME,2193,EMME,1
bumelerze-000280,1949-10-13T10:28:39.000Z,1949,36.75,44.47,70.0,5.3,Mw,EMME,2196,EMME,1
bumelerze-000281,1949-10-16T12:45:00.000Z,1949,39.1,42.5,33.0,5.39,Mw,EMME,2197,EMME,1
bumelerze-000282,1950-01-02T21:15:00.000Z,1950,39.3,41.0,0.0,5.2,Mw,EMME,2206,EMME,1
bumelerze-000283,1950-02-02T15:46:00.000Z,1950,29.0,49.0,0.0,4.32,Mw,EMME,2210,EMME,1
bumelerze-000284,1950-02-04T09:30:52.000Z,1950,39.5,40.6,0.0,5.2,Mw,EMME,2212,EMME,1
bumelerze-000285,1950-05-01T08:15:02.000Z,1950,39.0,44.3,15.0,4.79,Mw,EMME,2221,EMME,1
bumelerze-000286,1950-05-09T09:20:03.910Z,1950,38.039,38.515,15.0,5.44,Mw,ISCGEM,895416,"EMME,ISCGEM",2
bumelerze-000287,1950-05-27T07:03:00.000Z,1950,39.0,48.6,0.0,4.32,Mw,EMME,2225,EMME,1
bumelerze-000288,1950-08-27T22:03:12.900Z,1950,39.38,41.34,60.0,5.2,Mw,EMME,2234,EMME,1
bumelerze-000289,1950-11-08T10:08:15.000Z,1950,38.27,39.16,50.0,5.4,Mw,EMME,2247,EMME,1
bumelerze-000290,1950-11-25T17:18:55.000Z,1950,37.07,42.48,60.0,4.9,Mw,EMME,2249,EMME,1
bumelerze-000291,1951-01-16T17:53:53.000Z,1951,39.1,49.6,25.0,5.3,Mw,EMME,2253,EMME,1
bumelerze-000292,1951-03-12T15:45:44.000Z,1951,39.3,48.3,17.0,4.7,Mw,EMME,2260,EMME,1
bumelerze-000293,1951-03-15T10:01:20.000Z,1951,38.4,44.0,0.0,5.1,Mw,EMME,2261,EMME,1
bumelerze-000294,1951-06-09T11:22:02.320Z,1951,31.824,49.499,15.0,5.63,Mw,ISCGEM,894405,"EMME,ISCGEM",2
bumelerze-000295,1952-04-18T05:26:09.000Z,1952,39.1,45.0,20.0,4.33,Mw,EMME,2302,EMME,1
bumelerze-000296,1952-08-04T01:49:44.000Z,1952,31.66,49.93,69.0,5.8,Mw,EMME,2313,EMME,1
bumelerze-000297,1952-08-13T14:30:35.000Z,1952,33.75,47.75,81.0,5.7,Mw,EMME,2314,EMME,1
bumelerze-000298,1952-09-03T13:47:42.000Z,1952,39.0,43.0,12.0,5.0,Mw,EMME,2317,EMME,1
bumelerze-000299,1952-09-30T02:50:44.000Z,1952,38.91,44.09,10.0,4.9,Mw,EMME,2323,EMME,1
bumelerze-000300,1953-02-01T18:36:36.000Z,1953,38.4,45.1,20.0,4.7,Mw,EMME,2342,EMME,1
bumelerze-000301,1953-02-14T20:52:30.000Z,1953,38.5,43.6,20.0,4.8,Mw,EMME,2348,EMME,2
bumelerze-000302,1953-03-23T05:22:48.100Z,1953,39.37,41.28,50.0,5.3,Mw,EMME,2364,EMME,1
bumelerze-000303,1953-06-21T20:25:09.000Z,1953,37.9,47.1,20.0,4.32,Mw,EMME,2382,EMME,1
bumelerze-000304,1953-10-14T20:13:58.000Z,1953,38.7,41.9,0.0,4.8,Mw,EMME,2401,EMME,1
bumelerze-000305,1953-12-15T18:25:11.000Z,1953,39.0,41.5,0.0,4.9,Mw,EMME,2412,EMME,1
bumelerze-000306,1954-03-27T14:13:46.000Z,1954,38.8,41.5,0.0,4.9,Mw,EMME,2421,EMME,1
bumelerze-000307,1954-03-28T00:47:53.000Z,1954,39.1,41.0,,6.8,M,ONUR2017,890473,ONUR2017,1
bumelerze-000308,1954-03-28T04:47:52.300Z,1954,39.03,40.97,10.0,5.5,Mw,EMME,2422,EMME,1
bumelerze-000309,1954-08-16T14:59:00.000Z,1954,39.0,48.5,20.0,4.9,Mw,EMME,2442,EMME,1
bumelerze-000310,1954-10-22T22:47:29.000Z,1954,38.7,45.8,26.0,4.9,Mw,EMME,2447,EMME,1
bumelerze-000311,1955-01-09T04:31:30.000Z,1955,38.5,43.9,0.0,4.8,Mw,EMME,2461,EMME,1
bumelerze-000312,1955-01-11T04:06:18.000Z,1955,38.1,47.9,0.0,4.32,Mw,EMME,2462,EMME,1
bumelerze-000313,1955-02-01T14:36:35.000Z,1955,38.7,48.3,0.0,4.32,Mw,EMME,2465,EMME,1
bumelerze-000314,1955-09-26T07:04:26.000Z,1955,38.7,48.6,0.0,4.32,Mw,EMME,2490,EMME,1
bumelerze-000315,1955-12-04T14:02:08.970Z,1955,33.408,48.746,15.0,5.56,Mw,ISCGEM,890139,"EMME,ISCGEM",2
bumelerze-000316,1955-12-17T00:06:42.000Z,1955,33.5,49.0,,5.8,M,ONUR2017,890173,ONUR2017,1
bumelerze-000317,1955-12-17T08:06:30.000Z,1955,33.5,49.0,0.0,5.8,Mw,EMME,2500,EMME,1
bumelerze-000318,1956-02-03T13:16:05.430Z,1956,32.991,46.606,15.0,5.75,Mw,ISCGEM,887909,ISCGEM,1
bumelerze-000319,1956-04-12T22:34:10.000Z,1956,37.33,50.26,30.0,5.6,Mw,EMME,2530,EMME,1
bumelerze-000320,1956-04-12T22:34:50.310Z,1956,37.465,50.299,15.0,5.48,Mw,ISCGEM,888161,"ISCGEM,ONUR2017",2
bumelerze-000321,1956-08-08T11:38:03.000Z,1956,31.96,49.75,0.0,5.02,Mw,EMME,2578,EMME,1
bumelerze-000322,1956-11-01T21:57:59.000Z,1956,38.9,48.1,20.0,4.7,Mw,EMME,2598,EMME,1
bumelerze-000323,1957-04-18T05:25:48.000Z,1957,38.74,39.67,10.0,5.1,Mw,EMME,2667,EMME,1
bumelerze-000324,1957-05-05T19:25:45.000Z,1957,31.5,49.5,0.0,4.59,Mw,EMME,2673,EMME,1
bumelerze-000325,1957-05-29T10:02:55.000Z,1957,38.3,45.1,21.0,5.1,Mw,EMME,2687,EMME,1
bumelerze-000326,1957-05-29T10:03:13.000Z,1957,38.63,45.84,21.0,4.85,Mw,EMME,2688,EMME,1
bumelerze-000327,1957-07-07T05:58:52.790Z,1957,39.067,40.41,15.0,5.52,Mw,ISCGEM,886808,"EMME,ISCGEM",2
bumelerze-000328,1957-07-21T15:08:17.000Z,1957,39.0,43.0,9.0,4.99,Mw,EMME,2702,EMME,1
bumelerze-000329,1957-07-21T15:08:33.000Z,1957,39.14,46.05,0.0,4.59,Mw,EMME,2703,EMME,1
bumelerze-000330,1957-08-19T07:22:24.000Z,1957,38.0,49.5,15.0,5.1,Mw,EMME,2708,EMME,1
bumelerze-000331,1957-12-13T01:45:04.760Z,1957,34.388,47.748,15.0,6.48,Mw,ISCGEM,887684,"EMME,ISCGEM,ONUR2017",3
bumelerze-000332,1958-01-14T13:34:49.700Z,1958,39.48,40.41,60.0,5.3,Mw,EMME,2728,EMME,1
bumelerze-000333,1958-04-28T18:14:37.000Z,1958,39.32,44.78,25.0,5.13,Mw,EMME,2750,EMME,1
bumelerze-000334,1958-05-05T05:21:34.450Z,1958,35.644,44.668,15.0,5.53,Mw,ISCGEM,884317,"ISCGEM,ONUR2017",2
bumelerze-000335,1958-05-05T05:21:46.000Z,1958,36.5,45.5,0.0,5.6,Mw,EMME,2752,EMME,1
bumelerze-000336,1958-07-06T10:46:01.000Z,1958,38.5,48.4,14.0,4.7,Mw,EMME,2778,EMME,1
bumelerze-000337,1958-07-26T15:53:27.000Z,1958,31.57,50.03,182.0,4.76,Mw,EMME,2779,EMME,1
bumelerze-000338,1958-07-27T17:14:40.000Z,1958,38.8,44.6,10.0,4.7,Mw,EMME,2780,EMME,1
bumelerze-000339,1958-08-14T11:27:04.480Z,1958,34.225,47.827,15.0,5.8,Mw,ISCGEM,884930,"EMME,ISCGEM,ONUR2017",3
bumelerze-000340,1958-08-14T15:26:24.140Z,1958,34.429,48.043,15.0,5.66,Mw,ISCGEM,884935,ISCGEM,1
bumelerze-000341,1958-08-16T19:13:48.260Z,1958,34.29,47.867,15.0,6.7,Mw,ISCGEM,884953,"EMME,ISCGEM,ONUR2017",3
bumelerze-000342,1958-09-21T16:18:40.000Z,1958,34.52,47.42,71.0,5.7,Mw,EMME,2790,EMME,1
bumelerze-000343,1958-10-23T15:42:56.000Z,1958,33.63,46.19,11.0,5.46,Mw,EMME,2792,EMME,1
bumelerze-000344,1958-10-26T00:40:31.000Z,1958,37.35,44.5,,5.6,M,ONUR2017,885322,ONUR2017,1
bumelerze-000345,1958-10-26T12:40:39.000Z,1958,37.39,44.58,50.0,5.0,Mw,EMME,2793,EMME,2
bumelerze-000346,1959-01-25T09:48:00.000Z,1959,38.3,44.7,15.0,4.79,Mw,EMME,2831,EMME,1
bumelerze-000347,1959-05-31T13:01:44.000Z,1959,37.67,48.94,0.0,5.2,Mw,EMME,2869,EMME,1
bumelerze-000348,1959-07-31T10:28:06.000Z,1959,38.86,49.38,35.0,5.02,Mw,EMME,2883,EMME,1
bumelerze-000349,1959-08-17T01:33:21.000Z,1959,39.1,48.1,16.0,4.9,Mw,EMME,2886,EMME,1
bumelerze-000350,1959-08-29T10:40:17.000Z,1959,38.55,41.29,50.0,5.1,Mw,EMME,2887,EMME,1
bumelerze-000351,1959-09-10T13:59:12.000Z,1959,39.21,41.57,0.0,5.81,Mw,EMME,2889,EMME,1
bumelerze-000352,1959-10-25T15:57:55.820Z,1959,39.177,41.599,15.0,5.44,Mw,ISCGEM,883166,"EMME,ISCGEM,ONUR2017",3
bumelerze-000353,1959-11-25T00:58:29.000Z,1959,38.5,50.3,22.0,5.0,Mw,EMME,2907,EMME,1
bumelerze-000354,1959-12-09T16:53:57.000Z,1959,38.09,39.0,60.0,4.9,Mw,EMME,2913,EMME,1
bumelerze-000355,1960-02-21T00:29:15.000Z,1960,38.0,42.0,,5.5,M,ONUR2017,878347,ONUR2017,1
bumelerze-000356,1960-02-21T09:29:23.050Z,1960,38.49,41.53,0.0,5.76,Mw,EMME,2931,EMME,1
bumelerze-000357,1960-03-14T20:14:48.000Z,1960,29.71,50.4,47.0,5.11,Mw,EMME,2943,EMME,1
bumelerze-000358,1960-03-19T14:53:54.000Z,1960,36.64,41.27,10.0,4.7,Mw,EMME,2946,EMME,1
bumelerze-000359,1960-04-02T22:36:00.000Z,1960,34.25,48.25,25.0,5.46,Mw,EMME,2952,EMME,1
bumelerze-000360,1960-04-23T06:26:21.000Z,1960,31.13,50.33,84.0,5.02,Mw,EMME,2956,EMME,1
bumelerze-000361,1960-06-02T12:42:44.000Z,1960,33.04,48.78,50.0,5.2,Mw,EMME,2971,EMME,1
bumelerze-000362,1960-08-09T22:01:33.000Z,1960,38.6,41.1,66.0,4.7,Mw,EMME,2993,EMME,1
bumelerze-000363,1960-08-22T13:42:24.000Z,1960,39.28,42.01,60.0,5.0,Mw,EMME,2994,EMME,1
bumelerze-000364,1960-09-03T00:00:29.000Z,1960,39.29,41.52,70.0,5.1,Mw,EMME,2999,EMME,1
bumelerze-000365,1960-09-21T23:05:07.000Z,1960,31.08,50.39,55.0,5.2,Mw,EMME,3004,EMME,1
bumelerze-000366,1960-12-25T11:24:42.000Z,1960,39.5,47.5,33.0,5.2,Mw,EMME,3015,EMME,1
bumelerze-000367,1961-02-12T10:31:37.000Z,1961,36.9,44.4,60.0,4.76,Mw,EMME,3019,EMME,1
bumelerze-000368,1961-04-19T14:20:06.000Z,1961,38.3,44.9,20.0,5.1,Mw,EMME,3036,EMME,1
bumelerze-000369,1961-07-09T00:11:54.000Z,1961,39.5,42.5,15.0,4.99,Mw,EMME,3058,EMME,1
bumelerze-000370,1961-09-13T14:05:42.000Z,1961,32.9,47.62,96.0,4.93,Mw,EMME,3071,EMME,1
bumelerze-000371,1961-09-13T15:48:30.000Z,1961,33.07,47.56,81.0,4.76,Mw,EMME,3072,EMME,1
bumelerze-000372,1961-09-14T08:03:11.000Z,1961,32.8,47.51,78.0,5.55,Mw,EMME,3073,EMME,1
bumelerze-000373,1961-10-03T09:34:52.000Z,1961,34.3,47.9,59.0,4.9,Mw,EMME,3080,EMME,1
bumelerze-000374,1961-10-14T07:00:51.000Z,1961,34.11,48.46,84.0,5.46,Mw,EMME,3086,EMME,1
bumelerze-000375,1961-10-28T10:46:40.000Z,1961,33.54,48.49,15.0,5.76,Mw,EMME,3088,EMME,1
bumelerze-000376,1962-01-01T18:18:00.000Z,1962,38.29,46.6,0.0,4.5,Mw,EMME,3096,EMME,1
bumelerze-000377,1962-01-20T03:31:40.000Z,1962,30.67,49.26,163.0,4.76,Mw,EMME,3098,EMME,1
bumelerze-000378,1962-02-08T20:10:15.000Z,1962,31.0,49.0,0.0,4.59,Mw,EMME,3100,EMME,1
bumelerze-000379,1962-03-31T23:36:45.000Z,1962,34.07,47.94,35.0,4.76,Mw,EMME,3109,EMME,1
bumelerze-000380,1962-04-07T03:05:00.000Z,1962,38.5,44.3,0.0,4.23,Mw,EMME,3116,EMME,1
bumelerze-000381,1962-04-19T11:55:32.000Z,1962,38.74,44.19,40.0,5.0,Mw,EMME,3122,EMME,1
bumelerze-000382,1962-04-21T14:53:00.000Z,1962,38.79,44.2,0.0,4.37,Mw,EMME,3125,EMME,1
bumelerze-000383,1962-05-18T16:42:00.000Z,1962,38.7,43.9,0.0,3.95,Mw,EMME,3134,EMME,1
bumelerze-000384,1962-06-20T17:56:00.000Z,1962,38.4,45.2,0.0,4.32,Mw,EMME,3141,EMME,1
bumelerze-000385,1962-06-23T05:05:01.000Z,1962,29.75,49.34,55.0,5.29,Mw,EMME,3142,EMME,1
bumelerze-000386,1962-06-26T11:36:00.000Z,1962,38.6,44.0,0.0,4.17,Mw,EMME,3143,EMME,1
bumelerze-000387,1962-06-29T22:35:42.400Z,1962,32.238,48.768,15.0,5.44,Mw,ISCGEM,874975,"EMME,ISCGEM,ONUR2017,USGS",4
bumelerze-000388,1962-07-31T20:32:00.000Z,1962,39.1,44.2,0.0,4.32,Mw,EMME,3155,EMME,1
bumelerze-000389,1962-08-01T16:38:57.000Z,1962,36.19,41.41,20.0,4.7,Mw,EMME,3157,EMME,1
bumelerze-000390,1962-08-19T06:20:00.000Z,1962,38.5,43.0,15.0,4.99,Mw,EMME,3169,EMME,1
bumelerze-000391,1962-09-01T00:20:40.000Z,1962,35.58,49.88,29.0,7.0,Mw,ONUR2017,875266,ONUR2017,1
bumelerze-000392,1962-09-01T19:20:41.480Z,1962,35.656,49.843,15.0,7.0,Mw,ISCGEM,17292570,"EMME,ISCGEM",2
bumelerze-000393,1962-09-04T00:30:14.000Z,1962,35.59,49.74,43.0,5.6,M,ONUR2017,875285,ONUR2017,1
bumelerze-000394,1962-09-04T13:30:12.000Z,1962,35.56,49.73,15.0,5.82,Mw,EMME,3174,"EMME,USGS",2
bumelerze-000395,1962-09-19T07:28:50.000Z,1962,30.27,50.13,114.0,5.55,Mw,EMME,3193,EMME,1
bumelerze-000396,1962-10-13T10:23:38.760Z,1962,35.701,50.1,20.0,5.55,Mw,ISCGEM,875505,"EMME,ISCGEM,ONUR2017",3
bumelerze-000397,1962-10-23T12:17:00.000Z,1962,38.5,45.3,0.0,4.5,Mw,EMME,3216,EMME,1
bumelerze-000398,1962-10-26T14:22:00.000Z,1962,38.4,44.3,0.0,4.56,Mw,EMME,3220,EMME,1
bumelerze-000399,1962-11-09T01:11:03.000Z,1962,33.54,47.23,44.0,5.46,Mw,EMME,3222,EMME,1
bumelerze-000400,1962-11-19T09:27:00.000Z,1962,38.9,44.5,0.0,4.03,Mw,EMME,3225,EMME,1
bumelerze-000401,1962-11-24T14:14:26.000Z,1962,38.5,47.7,0.0,4.76,Mw,EMME,3229,EMME,1
bumelerze-000402,1962-11-25T00:07:07.000Z,1962,38.8,48.4,0.0,4.76,Mw,EMME,3230,EMME,1
bumelerze-000403,1962-12-24T14:14:26.000Z,1962,38.5,47.5,15.0,4.7,Mw,EMME,3236,EMME,1
bumelerze-000404,1963-01-02T17:38:00.000Z,1963,35.7,49.9,20.0,5.6,Mw,EMME,3240,EMME,1
bumelerze-000405,1963-01-09T20:41:00.000Z,1963,39.1,44.7,0.0,4.32,Mw,EMME,3242,EMME,1
bumelerze-000406,1963-01-15T18:22:00.000Z,1963,38.9,45.2,0.0,4.32,Mw,EMME,3243,EMME,1
bumelerze-000407,1963-01-22T02:10:12.000Z,1963,39.2,48.0,0.0,4.76,Mw,EMME,3245,EMME,1
bumelerze-000408,1963-02-09T17:18:00.000Z,1963,39.0,42.1,15.0,4.76,Mw,EMME,3251,EMME,1
bumelerze-000409,1963-02-19T18:52:23.000Z,1963,38.9,44.7,0.0,4.35,Mw,EMME,3258,EMME,1
bumelerze-000410,1963-03-02T17:29:00.000Z,1963,39.0,44.6,0.0,4.32,Mw,EMME,3260,EMME,1
bumelerze-000411,1963-03-13T01:48:00.000Z,1963,38.79,44.7,0.0,4.32,Mw,EMME,3265,EMME,1
bumelerze-000412,1963-03-24T00:00:00.000Z,1963,34.438,47.882,20.0,5.97,mw,USGS,iscgem872026,USGS,1
bumelerze-000413,1963-03-24T12:44:05.520Z,1963,34.438,47.882,20.0,5.97,Mw,ISCGEM,872026,"EMME,ISCGEM,ONUR2017",3
bumelerze-000414,1963-04-13T18:49:00.000Z,1963,38.6,44.2,0.0,4.5,Mw,EMME,3273,EMME,1
bumelerze-000415,1963-04-16T18:47:10.000Z,1963,35.93,44.38,60.0,5.37,Mw,EMME,3275,EMME,1
bumelerze-000416,1963-05-13T00:47:00.000Z,1963,38.4,44.8,0.0,4.32,Mw,EMME,3288,EMME,1
bumelerze-000417,1963-05-24T08:13:00.000Z,1963,38.7,45.3,0.0,4.32,Mw,EMME,3290,EMME,1
bumelerze-000418,1963-05-27T13:37:00.000Z,1963,38.6,44.7,0.0,4.32,Mw,EMME,3293,EMME,1
bumelerze-000419,1963-05-28T10:32:50.000Z,1963,35.4,49.8,33.0,4.59,Mw,EMME,3294,EMME,1
bumelerze-000420,1963-06-07T03:05:00.000Z,1963,39.1,47.0,0.0,4.32,Mw,EMME,3300,EMME,1
bumelerze-000421,1963-06-30T00:41:10.000Z,1963,33.6,49.2,,5.5,M,ONUR2017,872630,ONUR2017,1
bumelerze-000422,1963-06-30T07:41:07.000Z,1963,33.2,49.2,38.0,5.29,Mw,EMME,3304,EMME,1
bumelerze-000423,1963-07-23T12:19:00.000Z,1963,39.2,44.4,0.0,4.32,Mw,EMME,3318,EMME,1
bumelerze-000424,1963-08-11T17:22:00.000Z,1963,38.4,46.0,0.0,4.5,Mw,EMME,3326,EMME,1
bumelerze-000425,1963-08-15T15:20:00.000Z,1963,38.4,45.8,0.0,4.5,Mw,EMME,3330,EMME,1
bumelerze-000426,1963-08-25T06:11:46.400Z,1963,39.01,38.37,0.0,5.02,Mw,EMME,3333,EMME,1
bumelerze-000427,1963-10-02T04:46:00.000Z,1963,38.79,44.5,0.0,4.5,Mw,EMME,3348,EMME,1
bumelerze-000428,1963-12-31T15:18:07.000Z,1963,38.7,45.4,18.0,4.9,Mw,EMME,3373,EMME,1
bumelerze-000429,1964-01-12T12:45:50.000Z,1964,31.52,49.23,56.0,5.28,Mw,EMME,3380,"EMME,USGS",2
bumelerze-000430,1964-01-30T12:23:12.000Z,1964,32.66,47.92,69.0,4.76,Mw,EMME,3388,EMME,1
bumelerze-000431,1964-02-07T20:24:00.000Z,1964,38.5,43.2,0.0,4.3,Mw,EMME,3395,EMME,1
bumelerze-000432,1964-03-14T23:02:11.000Z,1964,38.5,39.82,44.0,4.8,Mw,EMME,3417,EMME,1
bumelerze-000433,1964-03-18T03:02:00.000Z,1964,38.29,45.4,0.0,3.97,Mw,EMME,3426,EMME,1
bumelerze-000434,1964-03-29T23:03:43.000Z,1964,39.2,49.0,14.0,5.1,Mw,EMME,3433,EMME,1
bumelerze-000435,1964-04-23T14:23:47.600Z,1964,38.09,38.75,0.0,5.2,Mw,EMME,3440,EMME,1
bumelerze-000436,1964-05-15T01:56:08.000Z,1964,35.76,49.86,29.0,4.76,Mw,EMME,3453,EMME,1
bumelerze-000437,1964-05-22T02:48:00.000Z,1964,39.4,47.4,0.0,4.14,Mw,EMME,3460,EMME,1
